source_mat_id_orig,source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMO BON UMF Wa 230801 3um (3),EMOBON_UMF_Wa_97,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 3um (4),EMOBON_UMF_Wa_98,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 0.2um (1),EMOBON_UMF_Wa_99,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 0.2um (2),EMOBON_UMF_Wa_100,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 0.2um (3),EMOBON_UMF_Wa_101,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 0.2um (4),EMOBON_UMF_Wa_102,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 3um (Blank),EMOBON_UMF_Wa_103,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 0.22um (Blank),EMOBON_UMF_Wa_104,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 10um (1),EMOBON_UMF_Wa_105,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 10um (2),EMOBON_UMF_Wa_106,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 10um (3),EMOBON_UMF_Wa_107,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 10um (4),EMOBON_UMF_Wa_108,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 10um (blank),EMOBON_UMF_Wa_109,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 3um (1),EMOBON_UMF_Wa_110,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 3um (2),EMOBON_UMF_Wa_111,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 3um (3),EMOBON_UMF_Wa_112,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 3um (4),EMOBON_UMF_Wa_113,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 0.2um (1),EMOBON_UMF_Wa_114,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 0.2um (2),EMOBON_UMF_Wa_115,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 0.2um (3),EMOBON_UMF_Wa_116,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 0.2um (4),EMOBON_UMF_Wa_117,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 3um (Blank),EMOBON_UMF_Wa_118,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 0.22um (Blank),EMOBON_UMF_Wa_119,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 10um (1),EMOBON_UMF_Wa_120,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 10um (2),EMOBON_UMF_Wa_121,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 10um (3),EMOBON_UMF_Wa_122,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 10um (4),EMOBON_UMF_Wa_123,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231010 10um (blank),EMOBON_UMF_Wa_124,2.005,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",10.507,"CTD-sond SBE 911, 1 m depth",10.507,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",4.446,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 3um (1),EMOBON_UMF_Wa_125,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 3um (2),EMOBON_UMF_Wa_126,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 3um (3),EMOBON_UMF_Wa_127,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 3um (4),EMOBON_UMF_Wa_128,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 0.2um (1),EMOBON_UMF_Wa_129,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 0.2um (2),EMOBON_UMF_Wa_130,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 0.2um (3),EMOBON_UMF_Wa_131,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 0.2um (4),EMOBON_UMF_Wa_132,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 3um (Blank),EMOBON_UMF_Wa_133,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 0.22um (Blank),EMOBON_UMF_Wa_134,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 10um (1),EMOBON_UMF_Wa_135,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 10um (2),EMOBON_UMF_Wa_136,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 10um (3),EMOBON_UMF_Wa_137,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 10um (4),EMOBON_UMF_Wa_138,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 231211 10um (blank),EMOBON_UMF_Wa_139,0.83,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-1.634,"CTD-sond SBE 911, 1 m depth",-1.634,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 240214 3um (1),EMOBON_UMF_Wa_140,0.44,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-0.1336,"CTD-sond SBE 911, 1 m depth",-0.1336,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",4.1656,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 240214 3um (2),EMOBON_UMF_Wa_141,0.44,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-0.1336,"CTD-sond SBE 911, 1 m depth",-0.1336,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 240214 3um (3),EMOBON_UMF_Wa_142,0.44,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-0.1336,"CTD-sond SBE 911, 1 m depth",-0.1336,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 240214 3um (4),EMOBON_UMF_Wa_143,0.44,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-0.1336,"CTD-sond SBE 911, 1 m depth",-0.1336,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 240214 0.2um (1),EMOBON_UMF_Wa_144,0.44,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-0.1336,"CTD-sond SBE 911, 1 m depth",-0.1336,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 240214 0.2um (2),EMOBON_UMF_Wa_145,0.44,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",-0.1336,"CTD-sond SBE 911, 1 m depth",-0.1336,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",4.3103,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
